2011	1	6	South Carolina Stingrays	Tyler Seguin	Center
2011	1	7	Indianapolis Mountain Goats	Keven Shattenkirk	Winger
2011	1	8	Louisiana Voodoo	Magnus Paajarvi	Center
2011	1	9	Mississauga Indians	Oliver Ekman-Larsson	Defense
2011	1	10	Charlotte Storm	Alexander Burmistrov	Center
2011	1	11	Green Bay Glory	Marcus Johansson	Winger
2011	1	12	South Carolina Stingrays	Corey Crawford	Goaltender
2011	1	13	Milwaukee Ice Dragons	Travis Hamonic	Defense
2011	1	14	Halifax Conquerers	Derek Stepan	Center
2011	1	15	Louisville Lionhearts	Nazem Kadri	Center
2011	1	16	Oakland Assassins	Mattias Tedenby	Winger
2011	1	17	Toledo Honey Badgers	P.M. Bouchard	Center
2011	1	18	Oakland Assassins	Cory Schneider	Goaltender
2011	1	19	Halifax Conquerers	James Reimer	Goaltender
2011	1	20	Louisville Lionhearts	Luke Adam	Center
2011	2	21	Seattle Surge	Kyle Turris	Center
2011	2	22	Seattle Surge	Jonathan Blum	Defense
2011	2	23	Oakland Assassins	Bobby Butler	Winger
2011	2	24	Oklahoma City Oil Barons	Jacob Josefsen	Center
2011	2	25	Halifax Conquerers	Anthony Stewart	Winger
2011	2	26	Oakland Assassins	Nick Leddy	Defense
2011	2	27	Milwaukee Ice Dragons	Linus Omark	Winger
2011	2	28	Halifax Conquerers	Mike Weber	Defense
2011	2	29	San Francisco Fighting Cocks	Mats Zuccarello	Winger
2011	2	30	San Francisco Fighting Cocks	Brandon McMillan	Winger
2011	2	31	Las Vegas Desperado	Kyle Clifford	Winger
2011	2	32	San Francisco Fighting Cocks	Braden Holtby	Goaltender
2011	2	33	Brandon Bandits	Matt Calvert	Winger
2011	2	34	San Francisco Fighting Cocks	Zac Dalpe	Center
2011	2	35	Milwaukee Ice Dragons	Tomas Tatar	Winger
2011	2	36	Halifax Conquerers	Lars Eller	Center
2011	2	37	Louisiana Voodoo	Nick Palmieri	Winger
2011	2	38	Seattle Surge	Blake Geoffrion	Winger
2011	2	39	Mississauga Indians	Evgeni Dadonov	Winger
2011	2	40	Brandon Bandits	Andrei Loktionov	Center
2011	3	41	Mississauga Indians	Dustin Jeffrey	Winger
2011	3	42	Oklahoma City Oil Barons	Brett MacLean	Winger
2011	3	43	Indianapolis Mountain Goats	Jonathon Bernier	Goaltender
2011	3	44	Toledo Honey Badgers	Kyle Palmieri	Winger
2011	3	45	Toledo Honey Badgers	Sergei Bobrovsky	Goaltender
2011	3	46	Green Bay Glory	David Desharnais	Center
2011	3	47	Louisiana Voodoo	Cam Barker	Defense
2011	3	48	Seattle Surge	Alec Martinez	Defense
2011	3	49	Las Vegas Desperado	Erik Condra	Center
2011	3	50	Oklahoma City Oil Barons	Eric Tangradi	Winger
2011	3	51	San Francisco Fighting Cocks	Mike Sauer	Defense
2011	3	52	Toledo Honey Badgers	Kevin Poulin	Goaltender
2011	3	53	Louisville Lionhearts	Patrice Cormier	Center
2011	3	54	Indianapolis Mountain Goats	Ryan McDonagh	Defense
2011	3	55	Halifax Conquerers	Jack Skille	Winger
2011	3	56	Wichita Wolfpack	Keith Aulie	Defense
2011	3	57	Halifax Conquerers	Clayton Stoner	Defense
2011	3	58	Toledo Honey Badgers	Jason Garrison	Defense
2011	3	59	Mississauga Indians	M.A. Bergeron	Defense
2011	3	60	San Francisco Fighting Cocks	Jeff Petry	Defense
2011	4	61	South Carolina Stingrays	Teemu Hartikainen	Winger
2011	4	62	San Francisco Fighting Cocks	Ben Eager	Winger
2011	4	63	South Carolina Stingrays	Jakub Kindl	Defense
2011	4	64	Oklahoma City Oil Barons	Jacques Caron	Goaltender
2011	4	65	Milwaukee Ice Dragons	Marco Scandella	Defense
2011	4	66	Charlotte Storm	Dana Tyrell	Center
2011	4	67	Seattle Surge	Anders Lindback	Goaltender
2011	4	68	San Francisco Fighting Cocks	Nikita Nikitin	Defense
2011	4	69	Charlotte Storm	Phil McRae	Center
2011	4	70	San Francisco Fighting Cocks	Radek Martinek	Defense
2011	4	71	San Francisco Fighting Cocks	Jared Spurgeon	Defense
2011	4	72	Brandon Bandits	Yannick Weber	Defense
2011	4	73	Wichita Wolfpack	Trevor Lewis	Winger
2011	4	74	Charlotte Storm	Ian Cole	Defense
2011	4	75	Mississauga Indians	Al Montoya	Goaltender
2011	4	76	South Carolina Stingrays	Kyle Wellwood	Winger
2011	4	77	Halifax Conquerers	Zenon Konopka	Center
2011	4	78	Toledo Honey Badgers	David Clarkson	Winger
2011	4	79	Indianapolis Mountain Goats	Matt Taormina	Defense
2011	4	80	Brandon Bandits	Ty Wishart	Defense
2011	5	81	San Francisco Fighting Cocks	Drayson Bowman	Winger
2011	5	82	Louisiana Voodoo	Mark Fayne	Defense
2011	5	83	Mississauga Indians	Colin Greening	Winger
2011	5	84	Oklahoma City Oil Barons	Johan Harju	Winger
2011	5	85	Wichita Wolfpack	Tim Jackman	Winger
2011	5	86	San Francisco Fighting Cocks	Chuck Kobasew	Winger
2011	5	87	San Francisco Fighting Cocks	Mark Stuart	Defense
2011	5	88	Milwaukee Ice Dragons	Chris Tanev	Defense
2011	5	89	South Carolina Stingrays	Joey Crabb	Winger
2011	5	90	Charlotte Storm	Scott Timmins	Center
2011	5	91	San Francisco Fighting Cocks	Liam Reddox	Winger
2011	5	92	Milwaukee Ice Dragons	Henrik Karlsson	Goaltender
2011	5	93	Charlotte Storm	Matt Martin	Winger
2011	5	94	Charlotte Storm	Tomas Vincour	Winger
2011	5	95	San Francisco Fighting Cocks	Andy Sutton	Defense
2011	5	96	Indianapolis Mountain Goats	Tim Brent	Center
2011	5	97	San Francisco Fighting Cocks	Dainius Zubrus	Winger
2011	5	98	Toledo Honey Badgers	Gilbert Brule	Center
2011	5	99	San Francisco Fighting Cocks	Chris Vande Velde	Center
2011	5	100	San Francisco Fighting Cocks	Ryan O'Marra	Center
2012	1	1	Oklahoma City Oil Barons	Ryan Nugent-Hopkins	Center
2012	1	2	Louisville Lionhearts	Gabriel Landeskog	Winger
2012	1	3	Albuquerque Chupacabras	Adam Henrique	Center
2012	1	4	Oakland Assassins	Brayden Schenn	Center
2012	1	5	Toledo Honey Badgers	Cody Hodgson	Center
2012	1	6	Oakland Assassins	Justin Faulk	Defense
2012	1	7	Abbotsford Loggerheads	Adam Larsson	Defense
2012	1	8	Toledo Honey Badgers	Sean Couturier	Center
2012	1	9	Mississippi Mudbugs	Carl Hagelin	Winger
2012	1	10	Green Bay Glory	Matt Read	Winger
2012	1	11	Oakland Assassins	Jacob Markstrom	Goaltender
2012	1	12	Charlotte Storm	Jake Gardiner	Defense
2012	1	13	Green Bay Glory	Jaromir Jagr	Winger
2012	1	14	South Carolina Stingrays	Ryan Johansen	Center
2012	1	15	Oakland Assassins	Ryan Ellis	Defense
2012	1	16	Wichita Wolfpack	Nino Niederreiter	Winger
2012	1	17	Kelowna Mountaineers	Zach Kassian	Winger
2012	1	18	Toledo Honey Badgers	Eric Gudbranson	Defense
2012	1	19	Oakland Assassins	Brendan Smith	Defense
