324	Mangiapane, Andrew	CHY	LW	44	8	5	13	11	12	0	0	1	0	65	12.3	10:30	90	0	3	0	0	0	21	3	4	3	3	3	2	0	0	0	0	0	14
325	Mantha, Anthony	WIT	RW	67	25	23	48	-8	30	7	0	1	0	198	12.6	17:45	90	0	2	2	0	0	22	4	4	4	3	3	3	0	0	0	0	0	37
326	Marchand, Brad	IND	LW	79	36	64	100	15	96	10	3	9	0	231	15.6	19:30	90	0	4	0	0	0	23	4	4	5	4	2	3	0	0	0	0	0	218
327	Marchessault, Jonathan	IND	LW	82	25	34	59	2	52	5	0	6	0	278	9.0	18:15	90	0	2	2	0	0	14	4	4	4	3	3	3	0	0	0	0	0	69
328	Marleau, Patrick	OKL	LW	82	16	21	37	-6	28	4	0	3	0	161	9.9	16:15	90	0	2	0	0	0	10	3	3	4	2	2	1	0	1	0	0	2	13
329	Marner, Mitch	PEO	RW	82	26	68	94	22	22	3	1	5	0	233	11.2	19:45	90	0	0	2	0	0	18	4	4	5	3	1	1	0	0	0	0	0	178
330	Maroon, Patrick	SCS	LW	74	10	18	28	-3	64	2	0	3	0	118	8.5	14:15	90	0	2	2	0	0	7	1	1	3	3	4	4	0	1	0	0	0	16
331	Martin, Matt	 	LW	67	6	8	14	5	53	0	0	1	0	62	9.7	11:30	90	0	3	0	0	0	8	2	2	2	3	5	5	0	1	0	0	0	15
332	Martinook, Jordan	 	LW	82	15	10	25	1	38	0	1	5	0	146	10.3	14:30	90	3	3	3	0	0	12	2	3	2	4	5	3	0	0	0	0	1	7
333	Martinsen, Andreas	 	RW	24	1	3	4	-5	14	0	0	0	0	21	4.8	08:00	90	0	2	2	0	0	12	2	3	2	1	4	4	0	0	0	0	0	44
334	Matthews, Auston	ATL	C	68	37	36	73	-9	12	12	0	5	0	251	14.7	18:30	90	2	0	0	0	0	26	5	5	5	2	2	2	0	0	0	0	3	62
335	McCann, Jared	LSB	C	78	19	16	35	-1	31	1	4	2	0	150	12.7	14:30	90	3	3	0	0	0	31	3	4	3	3	3	2	0	0	0	0	1	17
336	McCormick, Max	 	LW	14	1	0	1	-6	4	0	0	0	0	12	8.3	07:30	90	0	2	2	0	0	16	2	2	2	2	3	3	0	0	0	0	0	0
337	McDavid, Connor	IND	C	78	41	75	116	3	20	9	1	9	0	240	17.1	22:45	90	3	0	0	0	0	22	6	5	5	4	2	2	0	0	0	0	2	386
338	McKegg, Greg	 	C	41	6	5	11	-2	8	0	0	1	0	27	22.2	10:45	90	2	2	0	0	0	32	2	3	3	3	2	2	0	0	0	0	2	9
339	Megan, Wade	 	C	11	0	1	1	-4	2	0	0	0	0	16	0.0	08:00	90	1	0	1	0	0	3	2	2	1	1	2	1	0	0	0	0	3	24
340	Meier, Timo	KEL	LW	78	30	36	66	9	55	6	0	2	0	250	12.0	17:00	90	0	4	4	0	0	20	4	4	4	4	3	3	0	0	0	0	0	57
341	Granlund, Mikael	SFC	RW	79	16	38	54	-8	24	2	2	5	0	189	8.5	18:15	90	3	3	3	0	0	8	4	4	5	4	2	2	0	0	0	0	1	105
342	Mittelstadt, Casey	VIC	C	77	12	13	25	-19	10	3	0	1	0	118	10.2	13:30	90	1	0	0	0	0	22	4	4	4	2	1	1	0	0	0	0	1	12
343	Monahan, Sean	KEL	C	78	34	48	82	7	12	12	0	5	0	211	16.1	19:00	90	3	0	0	0	0	24	4	4	5	2	2	2	0	0	0	0	3	64
344	Motte, Tyler	MEM	RW	74	9	7	16	-12	10	0	2	1	0	114	7.9	12:45	90	0	3	3	0	0	12	4	3	3	5	4	4	0	0	1	0	0	14
345	Foligno, Nick	MIL	LW	73	17	18	35	12	44	2	0	2	0	141	12.1	17:45	90	0	5	0	0	0	21	4	3	3	5	5	4	0	0	0	0	3	12
346	Ritchie, Nick	ATL	LW	60	9	22	31	6	82	2	0	2	0	96	9.4	15:00	90	0	3	0	0	0	8	2	3	3	3	4	5	0	1	0	0	0	133
347	Schmaltz, Nick	OAK	C	40	7	18	25	-12	8	5	0	2	0	62	11.3	17:45	90	3	3	3	0	0	12	4	4	4	2	2	1	0	0	0	0	0	99
348	Thompson, Nate	SEA	C	78	5	8	13	-1	17	0	0	0	0	71	7.0	13:00	90	4	0	4	0	0	10	2	2	2	4	3	3	0	1	0	0	4	10
349	Namestnikov, Vladislav	LSB	LW	78	11	20	31	-7	44	1	2	3	0	119	9.2	15:45	90	0	3	3	0	0	13	4	4	4	3	3	2	0	0	0	0	0	65
350	Nash, Riley	SEA	C	78	3	9	12	-8	19	0	0	1	0	79	3.8	10:45	90	4	0	4	0	0	5	3	3	3	4	3	3	0	0	0	0	1	7
351	Neal, James	PEO	RW	63	7	12	19	-5	28	2	0	1	0	141	5.0	15:00	90	0	2	2	0	0	7	3	2	3	2	3	2	0	0	0	0	0	9
352	Nichushkin, Valeri	WIT	LW	57	0	10	10	-4	0	0	0	0	0	65	0.0	12:00	90	0	2	2	0	0	3	3	4	3	3	4	1	0	0	0	0	0	44
353	Niederreiter, Nino	KEL	LW	82	23	30	53	-4	30	6	0	3	0	184	12.5	16:15	90	0	3	3	0	0	30	3	3	4	3	3	2	0	0	0	0	1	91
354	Nielsen, Frans	OKL	C	72	10	25	35	-7	14	0	0	4	0	120	8.3	16:45	90	4	0	0	0	0	12	4	3	4	3	2	1	0	0	0	0	2	66
355	Nieto, Matthew	OKL	LW	64	4	19	23	2	8	0	1	1	0	86	4.7	13:45	90	0	4	0	0	0	9	4	3	3	3	2	1	0	0	1	0	0	158
356	Nieves, Boo	 	C	43	4	6	10	-4	8	0	0	1	0	34	11.8	09:45	90	2	2	0	0	0	17	3	3	2	2	2	1	0	0	0	0	0	52
357	Noesen, Stefan	 	RW	41	3	5	8	-19	28	0	0	0	0	64	4.7	12:45	90	0	2	2	0	0	11	3	3	3	4	4	3	0	0	0	0	0	17
358	Nolan, Jordan	 	LW	14	0	2	2	2	14	0	0	0	0	17	0.0	08:00	90	0	2	2	0	0	3	1	1	2	2	4	3	0	0	0	0	0	55
359	Nordstrom, Joakim	 	LW	70	7	5	12	0	13	0	0	3	0	103	6.8	13:30	90	4	4	0	0	0	3	3	4	2	3	3	2	0	1	0	0	0	0
360	Nosek, Tomas	LSB	LW	68	8	9	17	-10	18	0	1	1	0	116	6.9	12:30	90	0	3	3	0	0	5	3	4	3	4	3	2	0	1	1	0	3	15
370	Nugent-Hopkins, Ryan	MSG	C	82	28	41	69	-13	26	8	1	3	0	208	13.5	20:00	90	3	3	0	0	0	20	5	5	4	3	3	2	0	0	0	0	2	112
371	Nyquist, Gustav	GRE	LW	81	22	38	60	1	12	2	0	3	0	204	10.8	17:30	90	0	3	3	0	0	17	5	4	4	3	2	1	0	0	0	0	0	149
372	O'Reilly, Ryan	SFC	C	82	28	48	76	22	12	6	1	5	0	234	12.0	20:45	90	5	0	0	0	0	16	4	4	4	5	2	2	0	0	1	0	5	90
361	Okposo, Kyle	 	RW	78	14	15	29	-9	41	7	0	2	0	147	9.5	13:45	90	0	0	2	0	0	17	2	3	3	2	3	2	0	0	0	0	0	17
362	Oshie, T.J.	MEM	RW	69	25	29	54	5	36	6	1	4	0	143	17.5	18:30	90	0	0	4	0	0	15	4	3	4	4	4	3	0	1	0	0	1	57
363	Ovechkin, Alex	LSB	LW	81	51	38	89	7	40	18	0	5	0	338	15.1	21:00	90	0	2	0	0	0	28	4	4	3	4	4	4	0	0	0	0	0	54
364	Kane, Patrick	KEL	RW	81	44	66	110	2	22	9	0	7	0	341	12.9	22:30	90	0	0	2	0	0	26	5	4	5	3	2	1	0	0	0	0	0	146
365	Lindholm, Par	 	LW	65	1	12	13	5	18	0	0	0	0	65	1.5	11:15	90	3	3	0	0	0	3	2	3	3	3	2	2	0	0	0	1	2	33
366	Paajarvi, Magnus	 	RW	80	11	8	19	-14	6	0	1	1	0	119	9.2	13:30	90	0	3	3	0	0	18	4	4	2	2	2	1	0	0	0	0	0	7
367	Pacioretty, Max	MSG	LW	66	22	18	40	-13	36	4	0	5	0	191	11.5	17:00	90	0	3	0	0	0	24	3	3	3	3	3	2	0	0	0	0	0	41
368	Pageau, Jean-Gabriel	MIL	C	39	4	8	12	-12	14	0	0	0	0	83	4.8	17:45	90	4	0	0	0	0	3	3	4	3	4	3	3	0	1	1	0	4	8
369	Palat, Ondrej	VIC	LW	64	8	26	34	4	20	2	0	1	0	100	8.0	15:00	90	0	3	0	0	0	10	3	4	4	3	4	2	0	0	0	0	0	50
373	Palmieri, Kyle	CHY	RW	74	27	23	50	-9	42	11	0	2	0	224	12.1	18:15	90	0	0	3	0	0	26	4	3	3	3	4	2	0	0	0	0	0	29
374	Panarin, Artemi	CHY	LW	79	28	59	87	14	23	6	0	8	0	191	14.7	19:45	90	0	2	0	0	0	27	4	4	5	2	1	1	0	0	0	0	0	189
375	Panik, Richard	IND	LW	75	14	19	33	-3	44	0	1	2	0	140	10.0	16:30	90	0	4	4	0	0	16	4	4	3	4	4	2	0	0	0	0	0	36
376	Paquette, Cedric	WIT	C	80	13	4	17	7	80	0	2	1	0	87	14.9	12:00	90	3	0	0	0	0	15	3	3	3	4	5	4	0	1	1	1	3	0
377	Parise, Zach	MEM	LW	74	28	33	61	-2	26	10	0	5	0	229	12.2	18:45	90	0	4	4	0	0	11	5	4	4	5	3	2	0	1	0	0	0	120
378	Pastrnak, David	IND	RW	66	38	43	81	6	32	17	0	4	0	235	16.2	18:45	90	0	0	3	0	0	31	5	5	5	3	2	2	0	0	0	0	0	122
379	Patrick, Nolan	GRE	C	72	13	18	31	-8	27	1	0	3	0	115	11.3	15:00	90	2	0	0	0	0	6	3	5	3	4	3	2	0	1	0	0	3	24
380	Paul, Nick	 	C	20	1	1	2	-10	4	0	0	0	0	30	3.3	08:30	90	2	2	2	0	0	3	2	2	1	2	3	2	0	0	0	0	0	1
381	Pavelski, Joe	STA	RW	75	38	26	64	-4	22	12	1	6	0	188	20.2	19:00	90	4	0	4	0	0	19	4	4	4	5	3	2	0	1	0	0	3	11
382	Pearson, Tanner	LSB	LW	80	18	9	27	-15	25	3	0	1	0	147	12.2	14:00	90	0	4	4	0	0	23	4	3	3	3	4	3	0	0	0	0	0	4
383	Peca, Matthew	 	C	39	3	7	10	-14	4	0	0	0	0	35	8.6	10:30	90	2	0	2	0	0	8	2	3	3	3	2	1	0	0	0	0	1	32
384	Perlini, Brendan	 	RW	68	14	7	21	-17	28	2	0	0	0	117	12.0	11:30	90	0	1	1	0	0	27	3	3	3	2	3	2	0	0	0	0	0	7
385	Perreault, Mathieu	PEO	LW	82	15	16	31	-1	44	4	0	3	0	95	15.8	12:15	90	0	2	2	0	0	27	3	4	3	3	3	3	0	0	0	0	0	29
386	Perron, David	SEA	RW	57	23	23	46	3	46	7	0	1	0	112	20.5	17:00	90	0	2	2	0	0	29	3	4	4	4	3	3	0	0	0	0	0	84
387	Perry, Corey	AUG	RW	31	6	4	10	-16	27	2	0	1	0	59	10.2	14:45	90	0	2	2	0	0	12	3	2	2	3	3	3	0	0	0	0	0	9
388	Petan, Nic	 	LW	18	1	2	3	-5	2	0	0	1	0	15	6.7	07:45	90	1	1	1	0	0	8	3	4	3	1	1	1	0	0	0	0	0	64
389	Pietila, Blake	 	C	19	0	1	1	-7	6	0	0	0	0	22	0.0	13:15	90	3	3	3	0	0	3	2	2	2	1	3	2	0	0	0	0	1	0
390	Pirri, Brandon	AUG	LW	31	12	6	18	7	6	3	0	3	0	82	14.6	14:30	90	0	2	2	0	0	27	2	4	3	2	3	1	0	0	0	0	0	16
391	Pitlick, Tyler	 	RW	47	8	4	12	-2	6	1	0	1	0	75	10.7	13:30	90	0	3	3	0	0	13	2	3	2	4	4	3	0	0	0	0	0	3
392	Point, Brayden	AUG	C	79	41	51	92	27	28	20	0	7	0	191	21.5	19:00	90	4	0	4	0	0	32	4	3	5	3	2	2	0	0	0	0	3	106
393	Pominville, Jason	SCS	RW	73	16	15	31	-4	4	1	0	3	0	134	11.9	12:30	90	0	0	3	0	0	24	3	2	3	3	1	1	0	0	0	0	0	77
394	Puempel, Matt	 	LW	8	1	0	1	-2	2	1	0	0	0	10	10.0	10:30	90	0	2	2	0	0	7	2	2	2	2	2	1	0	0	0	0	0	0
395	Puljujarvi, Jesse	WIT	RW	46	4	5	9	-14	16	0	0	0	0	53	7.5	12:00	90	0	0	2	0	0	14	3	4	3	2	2	1	0	0	0	0	0	9
396	Pyatt, Tom	 	RW	37	0	2	2	-16	2	0	0	0	0	29	0.0	11:45	90	3	3	3	0	0	3	2	2	2	3	1	2	0	0	0	2	0	1
397	Quenneville, John	 	LW	19	1	0	1	-1	4	0	0	1	0	16	6.3	11:15	90	0	2	2	0	0	6	3	3	2	2	3	2	0	0	0	0	0	0
398	Quine, Alan	 	C	13	3	2	5	0	6	1	0	0	0	11	27.3	09:30	90	1	1	0	0	0	38	3	3	3	2	2	2	0	0	0	0	0	17
399	Smith, Reilly	CIN	RW	74	19	34	53	13	14	4	1	1	0	178	10.7	18:15	90	0	0	4	0	0	19	4	4	4	4	2	2	0	0	0	0	0	86
400	Strome, Ryan	CIN	C	81	19	16	35	-3	64	4	0	2	0	110	17.3	15:30	90	2	0	2	0	0	32	3	3	4	2	2	2	0	0	0	0	2	15
401	Radil, Lukas	 	LW	36	7	4	11	7	6	0	0	2	0	40	17.5	10:45	90	2	2	0	0	0	28	3	2	2	3	3	2	0	0	0	0	0	16
402	Radulov, Alexander	SEA	RW	70	29	43	72	22	54	7	0	7	0	209	13.9	19:45	90	0	0	3	0	0	17	4	4	4	2	3	2	0	0	0	0	0	169
403	Raffl, Michael	 	LW	67	6	12	18	-1	32	0	1	1	0	65	9.2	11:30	90	0	3	3	0	0	14	3	3	3	3	3	3	0	0	0	0	0	40
404	Rakell, Rickard	IND	LW	69	18	25	43	-13	27	6	0	2	0	194	9.3	18:30	90	0	4	4	0	0	9	4	4	4	4	3	2	0	0	0	0	0	56
405	Rantanen, Mikko	CHY	RW	74	31	56	87	13	54	16	0	4	0	193	16.1	20:45	90	0	0	3	0	0	27	4	4	5	4	2	2	0	0	0	0	0	172
406	Rasmussen, Michael	PEO	RW	62	8	10	18	-8	29	4	0	0	0	74	10.8	12:00	90	0	3	3	0	0	5	4	3	3	3	4	3	0	1	0	0	0	17
407	Rattie, Ty	 	RW	50	4	7	11	-2	4	0	0	1	0	84	4.8	11:15	90	0	2	2	0	0	5	3	3	2	2	3	2	0	0	0	0	0	20
408	Read, Matt	 	RW	12	1	0	1	-2	2	0	0	0	0	13	7.7	11:45	90	0	3	3	0	0	7	3	3	1	1	2	2	0	0	0	0	0	0
409	Reaves, Ryan	 	RW	80	9	11	20	1	74	3	0	2	0	95	9.5	10:45	90	0	0	2	0	0	13	2	2	2	3	5	5	0	0	0	0	0	20
410	Reinhart, Sam	MSG	RW	82	22	43	65	-10	16	2	0	1	0	180	12.2	19:00	90	0	0	2	0	0	25	3	4	4	3	2	1	0	0	0	0	0	210
411	Richardson, Brad	MIL	C	66	19	8	27	6	22	0	3	3	0	128	14.8	16:00	90	4	0	0	0	0	27	2	3	2	4	2	2	0	0	1	0	5	0
412	Rieder, Tobias	 	LW	67	0	11	11	-8	8	0	0	0	0	92	0.0	12:45	90	0	3	3	0	0	3	3	4	3	3	3	2	0	0	0	0	0	32
413	Rinaldo, Zac	 	LW	23	1	2	3	1	20	0	0	1	0	11	9.1	07:00	90	0	2	2	0	0	10	2	2	1	1	5	5	0	0	0	0	0	28
414	Robinson, Eric	 	LW	13	0	0	0	-4	0	0	0	0	0	18	0.0	11:45	90	0	2	2	0	0	3	2	2	2	2	4	2	0	0	0	0	0	0
415	Rodrigues, Evan	WIT	C	74	9	20	29	-7	25	2	0	1	0	168	5.4	15:45	90	3	3	3	0	0	8	3	3	4	3	1	2	0	0	0	0	2	35
416	Rooney, Kevin	 	C	41	6	4	10	-4	15	0	1	1	0	39	15.4	12:30	90	3	0	0	0	0	29	3	2	1	3	4	3	0	0	0	0	3	3
417	Roslovic, Jack	SEA	RW	77	9	15	24	-2	4	5	0	0	0	74	12.2	09:45	90	2	0	2	0	0	18	4	4	3	3	2	1	0	0	0	0	1	40
418	Roussel, Antoine	SEA	LW	65	9	22	31	5	118	0	0	1	0	84	10.7	13:45	90	0	4	0	0	0	20	3	3	4	4	4	4	0	0	0	0	0	179
419	Rowney, Carter	 	C	62	7	13	20	0	12	0	1	0	0	53	13.2	12:30	90	4	0	4	0	0	17	3	2	3	3	4	4	0	0	0	0	1	39
420	Rust, Bryan	MSG	RW	72	18	17	35	10	24	0	2	4	0	141	12.8	16:00	90	0	3	3	0	0	19	4	4	3	4	3	3	0	0	0	0	0	32
421	Wilson, Scott	 	LW	15	0	3	3	-8	4	0	0	0	0	25	0.0	11:30	90	0	2	2	0	0	3	2	3	2	2	4	2	0	0	0	0	0	99
422	Saad, Brandon	PEO	LW	80	23	24	47	-9	12	5	3	3	0	195	11.8	17:45	90	0	3	3	0	0	18	4	4	4	4	2	2	0	0	0	0	0	47
423	Salomaki, Miikka	SFC	LW	37	3	4	7	5	8	0	0	0	0	51	5.9	10:30	90	0	3	3	0	0	9	3	4	2	3	4	3	0	0	0	0	0	16
424	Sanford, Zach	VIC	LW	60	8	12	20	8	21	0	0	2	0	77	10.4	12:30	90	0	3	3	0	0	9	3	3	2	2	3	2	0	1	0	0	0	29
425	Sceviour, Colton	VIC	RW	59	5	10	15	-2	15	0	0	0	0	116	4.3	12:15	90	3	3	3	0	0	9	4	3	3	4	4	3	0	0	1	1	0	46
426	Schaller, Tim	OKL	LW	47	3	7	10	-2	9	0	0	0	0	44	6.8	10:45	90	0	4	0	0	0	12	3	2	3	4	3	3	0	0	0	0	0	35
427	Scheifele, Mark	SEA	C	82	38	46	84	8	38	12	0	6	0	199	19.1	21:45	90	4	0	0	0	0	35	4	3	5	3	2	2	0	0	0	0	2	33
428	Schwartz, Jaden	SFC	LW	69	11	25	36	-6	16	2	0	1	0	183	6.0	18:15	90	0	3	0	0	0	11	5	4	4	4	3	2	0	0	0	0	0	38
429	Sedlak, Lukas	 	LW	47	4	2	6	-5	10	0	0	0	0	43	9.3	09:00	90	3	3	0	0	0	16	3	3	2	3	3	2	0	0	0	0	1	0
430	Seguin, Tyler	WIT	C	82	33	47	80	17	18	9	0	8	0	334	9.9	20:45	90	3	0	0	0	0	17	4	5	5	3	2	2	0	0	0	0	4	62
431	Seney, Brett	 	C	51	5	8	13	-14	31	0	0	0	0	49	10.2	10:15	90	2	2	0	0	0	18	2	2	3	2	2	2	0	0	0	0	0	48
432	Shaw, Andrew	MEM	RW	63	19	28	47	17	71	3	0	3	0	135	14.1	16:00	90	0	0	3	0	0	11	2	3	4	4	4	3	0	1	0	0	1	112
433	Sheahan, Riley	SCS	C	82	9	10	19	-9	17	0	1	2	0	110	8.2	13:30	90	4	4	4	0	0	18	4	3	3	4	3	2	0	0	1	0	3	25
434	Sheary, Conor	CHY	LW	78	14	20	34	-18	12	4	0	3	0	147	9.5	14:30	90	0	2	0	0	0	17	4	3	3	4	2	1	0	0	0	0	0	58
435	Sherwood, Kiefer	 	RW	50	6	6	12	1	8	0	0	1	0	60	10.0	11:15	90	0	3	3	0	0	14	3	3	2	3	3	3	0	0	0	0	0	31
436	Shore, Devin	LSB	LW	76	10	19	29	-12	13	2	2	4	0	82	12.2	14:15	90	3	3	0	0	0	14	3	4	3	3	3	3	0	1	0	0	1	67
437	Sikura, Dylan	STA	RW	33	0	8	8	2	0	0	0	0	0	52	0.0	11:15	90	0	2	2	0	0	3	3	3	3	2	1	1	0	0	0	0	0	110
438	Silfverberg, Jakob	MIL	RW	73	24	19	43	-9	28	3	2	4	0	163	14.7	17:00	90	0	5	5	0	0	22	4	4	4	4	2	1	0	0	0	0	0	78
439	Simmonds, Wayne	CHY	RW	79	17	13	30	-16	99	5	0	2	0	157	10.8	15:45	90	0	3	3	0	0	22	2	3	3	3	4	4	0	0	0	0	0	8
440	Simon, Dominik	OKL	LW	71	8	20	28	8	18	1	0	0	0	121	6.6	13:15	90	0	2	2	0	0	11	4	3	3	4	3	1	0	0	0	0	0	76
441	Sissons, Colton	PEO	C	75	15	15	30	20	23	1	0	3	0	110	13.6	16:00	90	5	5	5	0	0	21	3	4	3	4	3	3	0	0	1	0	3	14
442	Skinner, Jeff	MEM	LW	82	40	23	63	0	36	8	0	7	0	268	14.9	18:30	90	0	2	0	0	0	28	4	5	3	2	2	1	0	0	0	0	2	27
443	Smith-Pelly, Devante	 	RW	54	4	4	8	-6	15	0	0	0	0	60	6.7	10:45	90	0	0	3	0	0	12	2	2	2	2	3	4	0	0	0	0	0	6
444	Sobotka, Vladimir	 	C	69	5	8	13	-20	26	0	0	0	0	71	7.0	14:15	90	4	4	0	0	0	7	3	3	3	3	3	2	0	0	0	0	3	4
445	Soderberg, Carl	SFC	C	82	23	26	49	-5	26	2	3	2	0	188	12.2	17:30	90	3	0	0	0	0	28	4	3	4	4	3	2	0	0	0	0	3	44
446	Sorensen, Marcus	GRE	LW	80	17	13	30	10	23	0	1	1	0	100	17.0	13:00	90	0	3	3	0	0	16	3	4	3	3	3	3	0	1	0	0	0	14
447	Spezza, Jason	 	C	76	8	19	27	-13	29	2	0	1	0	121	6.6	13:15	90	2	0	2	0	0	10	3	3	4	2	1	1	0	0	0	0	4	63
448	Spooner, Ryan	 	LW	52	3	6	9	-12	2	0	0	1	0	67	4.5	11:30	90	1	1	1	0	0	12	3	4	4	2	2	1	0	0	0	0	2	48
449	Sprong, Daniel	AUG	RW	63	14	9	23	-16	10	2	0	3	0	125	11.2	12:00	90	0	1	1	0	0	19	4	4	2	2	2	2	0	0	0	0	0	42
450	Stafford, Drew	 	RW	57	5	8	13	-7	18	1	0	0	0	77	6.5	12:15	90	0	3	3	0	0	11	2	3	2	3	2	2	0	0	0	0	0	25
451	Stamkos, Steven	PEO	C	82	45	53	98	4	37	19	2	6	0	234	19.2	18:15	90	2	0	2	0	0	34	4	4	5	3	3	2	0	0	0	0	3	136
452	Stastny, Paul	SFC	C	50	13	29	42	14	30	1	1	2	0	103	12.6	18:00	90	4	0	0	0	0	22	4	3	4	3	2	2	0	0	0	0	4	131
453	Steel, Sam	PEO	C	22	6	5	11	2	8	0	1	0	0	33	18.2	15:00	90	3	0	0	0	0	37	4	5	4	3	2	1	0	0	0	0	3	23
454	Steen, Alex	AUG	RW	65	10	17	27	2	14	2	1	0	0	114	8.8	15:45	90	0	4	4	0	0	11	3	3	3	3	2	2	0	0	1	0	0	69
455	Stepan, Derek	LSB	C	72	15	20	35	-2	14	1	3	3	0	195	7.7	19:15	90	4	0	0	0	0	17	3	3	4	3	2	2	0	0	1	0	2	25
456	Stephenson, Chandler	 	LW	64	5	6	11	-13	0	0	1	0	0	36	13.9	12:00	90	0	3	3	0	0	17	3	3	2	3	2	1	0	0	0	0	1	8
457	Street, Ben	 	LW	21	3	2	5	-4	2	0	0	0	0	19	15.8	12:00	90	3	3	0	0	0	24	2	2	2	2	2	1	0	0	0	0	0	12
458	Sundqvist, Oskar	KEL	C	74	14	17	31	-1	22	0	1	2	0	113	12.4	13:45	90	4	0	4	0	0	18	3	3	3	3	3	2	0	0	0	0	1	44
459	Suomela, Antti	 	C	27	3	5	8	1	4	0	0	0	0	42	7.1	11:15	90	3	0	0	0	0	19	3	3	3	1	2	1	0	0	0	0	1	30
460	Sutter, Brandon	GRE	C	26	4	2	6	-12	6	1	1	0	0	43	9.3	17:30	90	5	0	0	0	0	20	3	3	2	3	3	2	0	0	1	0	2	0
461	Svechnikov, Andrei	OKL	LW	82	20	17	37	0	62	0	0	3	0	189	10.6	14:45	90	0	2	2	0	0	20	5	4	3	3	4	3	0	0	0	0	0	24
462	Johnson, Tyler	CIN	LW	80	29	18	47	15	28	1	1	4	0	163	17.8	16:00	90	3	3	3	0	0	26	4	4	4	3	3	1	0	0	0	0	1	10
463	Moore, Trevor	GRE	RW	25	2	6	8	1	2	0	0	0	0	26	7.7	09:00	90	0	2	2	0	0	17	3	3	3	3	2	1	0	0	0	0	0	116
464	Thompson, Tage	 	RW	65	7	5	12	-22	20	1	0	0	0	108	6.5	12:15	90	0	1	1	0	0	11	3	4	2	2	4	2	0	0	0	0	0	6
465	Wilson, Tom	SEA	RW	63	22	18	40	11	128	3	2	2	0	130	16.9	18:15	90	0	0	3	0	0	30	3	3	3	4	5	5	0	0	0	0	1	27
466	Tangradi, Eric	 	LW	6	0	1	1	-3	0	0	0	0	0	10	0.0	13:45	90	0	1	0	0	0	3	2	1	2	2	3	3	0	0	0	0	0	33
467	Tarasenko, Vladimir	IND	RW	76	33	35	68	8	22	12	0	5	0	275	12.0	18:30	90	0	0	2	0	0	23	5	5	4	3	2	2	0	0	0	0	0	73
468	Tatar, Tomas	MEM	LW	80	25	33	58	21	34	4	0	4	0	195	12.8	16:30	90	0	3	0	0	0	23	4	4	4	3	3	2	0	0	0	0	0	69
469	Tavares, John	VIC	C	82	47	41	88	19	34	10	0	8	0	286	16.4	19:00	90	2	0	0	0	0	25	4	3	5	3	2	2	0	0	0	0	4	52
470	Teravainen, Teuvo	LSB	RW	82	21	55	76	30	12	8	1	1	0	167	12.6	18:00	90	0	0	4	0	0	18	5	4	5	3	1	1	0	0	0	0	0	294
471	Terry, Troy	KEL	RW	32	4	9	13	8	2	2	0	0	0	25	16.0	14:00	90	0	0	2	0	0	16	3	3	3	2	1	1	0	0	0	0	0	109
472	Thomas, Robert	MSG	RW	70	9	24	33	-2	14	3	0	0	0	80	11.3	13:00	90	2	0	2	0	0	15	4	4	4	3	1	1	0	0	0	0	1	161
473	Thornton, Joe	OKL	C	73	16	35	51	8	20	3	0	4	0	90	17.8	15:30	90	2	0	0	0	0	29	3	3	5	3	1	1	0	0	0	0	3	116
474	Tierney, Chris	MIL	C	81	9	39	48	-22	26	0	0	1	0	116	7.8	17:00	90	3	3	0	0	0	7	3	4	4	4	2	1	0	0	0	0	3	124
475	Toffoli, Tyler	WIT	RW	82	13	21	34	-16	23	3	0	3	0	226	5.8	17:15	90	0	3	3	0	0	11	4	3	4	3	2	2	0	0	0	0	0	46
476	Trocheck, Vincent	VIC	C	55	10	24	34	-9	54	3	1	1	0	158	6.3	19:45	90	3	0	0	0	0	12	5	5	4	5	4	3	0	0	0	0	3	34
477	Tuch, Alex	OAK	RW	74	20	32	52	13	8	3	0	6	0	180	11.1	16:45	90	0	3	3	0	0	20	3	4	4	4	3	3	0	0	0	0	0	99
478	Turris, Kyle	 	C	55	7	16	23	-6	33	4	0	1	0	78	9.0	15:45	90	2	0	0	0	0	15	3	3	4	2	2	1	0	0	0	0	3	7
479	Rask, Victor	PEO	C	49	3	6	9	-4	8	0	0	0	0	55	5.5	12:00	90	3	0	0	0	0	15	3	3	3	3	3	2	0	0	0	0	2	14
480	van Riemsdyk, James	SCS	LW	66	27	21	48	-10	18	8	0	4	0	167	16.2	16:30	90	0	2	0	0	0	34	3	3	4	2	2	2	0	0	0	0	0	25
481	Vanek, Thomas	SEA	LW	64	16	20	36	-12	26	4	0	1	0	108	14.8	14:00	90	0	1	1	0	0	25	3	2	3	1	2	1	0	0	0	0	0	64
482	Varone, Phil	 	C	47	3	4	7	-2	8	0	0	0	0	34	8.8	08:00	90	2	2	2	0	0	11	2	3	2	2	2	2	0	0	0	0	1	11
483	Vatrano, Frank	SEA	LW	81	24	15	39	-10	38	2	0	1	0	208	11.5	14:45	90	0	3	3	0	0	26	3	3	2	3	4	3	0	0	0	0	0	21
484	Veronneau, Max	 	RW	12	2	2	4	-5	0	1	0	0	0	15	13.3	12:30	90	0	0	1	0	0	20	1	3	2	1	1	1	0	0	0	0	0	22
485	Vesey, Jimmy	MIL	LW	81	17	18	35	-6	21	1	0	4	0	154	11.0	16:00	90	0	3	3	0	0	19	4	4	3	4	3	2	0	0	0	0	0	43
